"Date","Predicted_AvTemp"
2020-07-05,15.6876672057988
2020-07-06,15.9905394349285
2020-07-07,15.7776356026124
2020-07-08,15.9713207894081
2020-07-09,15.7189374262449
2020-07-10,16.449308997322
2020-07-11,16.238494859284
2020-07-12,16.295641996263
2020-07-13,16.1749425890606
2020-07-14,16.3795302378164
2020-07-15,16.2716357206674
2020-07-16,16.2182692696077
2020-07-17,15.8318827061699
2020-07-18,15.860131176675
2020-07-19,16.4722220428859
2020-07-20,16.5172028980597
2020-07-21,16.5663211739657
2020-07-22,16.5007516302367
2020-07-23,16.2522337967424
2020-07-24,16.4504404377124
2020-07-25,16.4885954068159
2020-07-26,16.2205433842922
2020-07-27,16.1392851849431
2020-07-28,16.6808637002043
2020-07-29,16.3306108713549
2020-07-30,16.6069410431516
2020-07-31,16.2995650563307
