"Date","Predicted_AvTemp"
2020-01-01,5.58241546060744
2020-01-02,6.38618346616462
2020-01-03,5.55498128426155
2020-01-04,5.35883930155897
2020-01-05,5.34228845588174
2020-01-06,5.69454652683236
2020-01-07,5.81538724566676
2020-01-08,5.91791046124896
2020-01-09,5.59958935381552
2020-01-10,5.8293259939745
2020-01-11,5.71425387652546
2020-01-12,5.50844846293089
2020-01-13,5.34539524909871
2020-01-14,5.17016684929391
2020-01-15,5.42361285262636
2020-01-16,4.75395293590047
2020-01-17,5.20264696341206
2020-01-18,4.83026512034644
2020-01-19,4.66975001337662
2020-01-20,5.40592420769665
2020-01-21,5.35443887675278
2020-01-22,5.10850055297057
2020-01-23,4.78548428178718
2020-01-24,5.05517210986179
2020-01-25,4.90222457127968
2020-01-26,4.65148668882269
2020-01-27,4.63357250721178
2020-01-28,4.50997322442743
2020-01-29,5.07897139811647
2020-01-30,5.01572555897656
2020-01-31,5.49010235172561
2020-02-01,5.10581777373315
2020-02-02,5.13491741880863
2020-02-03,5.34165312343917
2020-02-04,5.68203573128388
2020-02-05,5.65360207794939
2020-02-06,5.16013748097141
2020-02-07,5.15268734013197
2020-02-08,5.31352261268384
2020-02-09,5.17455050288268
2020-02-10,5.15016128702862
2020-02-11,4.44351790621506
2020-02-12,4.58106855238121
2020-02-13,4.34769065993787
2020-02-14,4.73793134346713
2020-02-15,5.15320208039249
2020-02-16,5.19794347472095
2020-02-17,4.76007495535965
2020-02-18,4.9827621131348
2020-02-19,5.21571649326711
2020-02-20,4.87610185497486
2020-02-21,4.95166769402251
2020-02-22,5.09451871774887
2020-02-23,5.06482458952059
2020-02-24,5.03746827734329
2020-02-25,4.79498130537573
2020-02-26,5.54678845747841
2020-02-27,5.39894285174287
2020-02-28,5.14297534794654
2020-02-29,5.52908500761556
2020-03-01,5.65797322754412
2020-03-02,5.88541070526048
2020-03-03,6.20804878073136
2020-03-04,5.65160411266616
2020-03-05,6.25904297762963
2020-03-06,6.1299099701105
2020-03-07,6.04672972283873
2020-03-08,6.03199923139643
2020-03-09,6.43420452795391
2020-03-10,6.18418494606497
2020-03-11,6.3585478524338
2020-03-12,5.91268660501133
2020-03-13,6.24209709745648
2020-03-14,6.48681722931946
2020-03-15,6.09888810185497
2020-03-16,6.69701024806889
2020-03-17,6.36984304233848
2020-03-18,6.36911522369126
2020-03-19,6.89963318801055
2020-03-20,6.89798128712772
2020-03-21,6.94607723803195
2020-03-22,6.96275626217804
2020-03-23,7.09102459900888
2020-03-24,7.18081087130156
2020-03-25,7.0799664679625
2020-03-26,6.89398743539126
2020-03-27,7.1278817894079
2020-03-28,6.97653399350314
2020-03-29,7.50534037474106
2020-03-30,7.59086185947132
2020-03-31,7.35845931276289
2020-04-01,7.13349721618062
2020-04-02,7.55918683198369
2020-04-03,7.22379452793201
2020-04-04,7.93528782896292
2020-04-05,7.36437232338197
2020-04-06,7.81376422904972
2020-04-07,7.86155688580572
2020-04-08,7.5742703218358
2020-04-09,8.43058873447411
2020-04-10,8.55882083308313
2020-04-11,8.56435631302582
2020-04-12,8.03007174354927
2020-04-13,8.4582332216294
2020-04-14,9.11565578876838
2020-04-15,8.67720830886537
2020-04-16,8.533238673446
2020-04-17,8.56503033709063
2020-04-18,9.12063436086583
2020-04-19,8.76915334851264
2020-04-20,8.88412125050311
2020-04-21,9.43942690466239
2020-04-22,9.69166302627725
2020-04-23,9.55064363527674
2020-04-24,9.42430532180082
2020-04-25,9.59648446143047
2020-04-26,8.83991679795127
2020-04-27,9.11154110293947
2020-04-28,9.05317707406887
2020-04-29,9.32215907928071
2020-04-30,9.19105656626872
2020-05-01,9.1753319440539
2020-05-02,9.62917949452525
2020-05-03,9.95181746632763
2020-05-04,10.1410407031981
2020-05-05,10.5409075664753
2020-05-06,10.6125082971061
2020-05-07,10.4376951732855
2020-05-08,10.2118096285901
2020-05-09,10.6069192356437
2020-05-10,11.2895846212708
2020-05-11,10.8521292223365
2020-05-12,11.6885550290457
2020-05-13,11.1994421765187
2020-05-14,11.150650853834
2020-05-15,11.5722670426848
2020-05-16,10.9751498620886
2020-05-17,11.1050545669242
2020-05-18,11.0508915861649
2020-05-19,11.427584342262
2020-05-20,11.8643880112302
2020-05-21,12.0398943380924
2020-05-22,12.3048590129018
2020-05-23,12.3509226925897
2020-05-24,12.8642404714313
2020-05-25,12.0878425819027
2020-05-26,12.8736029874747
2020-05-27,13.1011506277638
2020-05-28,12.5700046291599
2020-05-29,13.1090067890077
2020-05-30,13.3447396444415
2020-05-31,12.7974482479316
2020-06-01,13.7025398062965
2020-06-02,13.6840378113129
2020-06-03,13.2339191065304
2020-06-04,13.3680098540979
2020-06-05,13.4448199942782
2020-06-06,13.188976646003
2020-06-07,13.5184999724387
2020-06-08,13.7517173210445
2020-06-09,14.0426544718332
2020-06-10,13.9573865001975
2020-06-11,13.9378378675568
2020-06-12,13.9040581837371
2020-06-13,14.1106249139472
2020-06-14,13.9747243197376
2020-06-15,14.4465915874564
2020-06-16,14.5019951198789
2020-06-17,14.6075793520122
2020-06-18,14.4109902681299
2020-06-19,14.3664375524991
2020-06-20,14.8887874473064
2020-06-21,14.8688178170482
2020-06-22,14.4413010010473
2020-06-23,14.5732896522587
2020-06-24,15.1166585501802
2020-06-25,15.0396711562236
2020-06-26,15.2514623523692
2020-06-27,15.1752756048953
2020-06-28,15.2866838863522
2020-06-29,15.3610072360381
2020-06-30,15.4520866680855
2020-07-01,15.6612149809866
2020-07-02,16.1563203859262
2020-07-03,15.9835187329598
