"Date","Predicted_AvTemp"
2020-07-05,15.6331125245051
2020-07-06,15.9403486685866
2020-07-07,15.7288821836527
2020-07-08,15.9200788988808
2020-07-09,15.6650340318662
2020-07-10,16.3920206262955
2020-07-11,16.1778213989197
2020-07-12,16.2314478869721
2020-07-13,16.1065626951617
2020-07-14,16.3091412762331
2020-07-15,16.2037441825243
2020-07-16,16.1519071270449
2020-07-17,15.7682907639787
2020-07-18,15.8011938953048
2020-07-19,16.4176748224174
2020-07-20,16.4669449246868
2020-07-21,16.5202537498472
2020-07-22,16.4596448771854
2020-07-23,16.2178573394089
2020-07-24,16.4212369184873
2020-07-25,16.4619855315541
2020-07-26,16.1968042624379
2020-07-27,16.1200241004461
2020-07-28,16.6679066637091
2020-07-29,16.3216775954169
2020-07-30,16.6009897130859
